id,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,A fundamentação teórica oferecida no curso de Licenciatura foi suficiente para sua compreensão sobre a educação escolar e sua preparação para o exercício da docência?,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,"A instituição promoveu atividades de cultura, de lazer e de interação social.",Alguém em sua família concluiu um curso superior?,Algum dos grupos abaixo foi determinante para você enfrentar dificuldades durante seu curso superior e concluí-lo?,"Ao longo da sua trajetória acadêmica, você recebeu algum tipo de auxílio permanência? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.","Ao longo da sua trajetória acadêmica, você recebeu algum tipo de bolsa acadêmica? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.","As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.","As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,As condições de infraestrutura das salas de aula foram adequadas.,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,Até que etapa de escolarização seu pai concluiu?,Até que etapa de escolarização sua mãe concluiu?,Durante o curso de graduação você participou de programas e/ou atividades curriculares no exterior?,Em qual etapa/modalidade de ensino você realizou seu estágio curricular obrigatório?,Em qual turno você realizou o estágio curricular obrigatório?,Em que instituição você realizou seu estágio curricular obrigatório? Assinale a alternativa mais relevante para você.,Em que tipo de escola você cursou o ensino médio?,Em que unidade da Federação você concluiu o ensino médio?,"Excetuando-se os livros indicados na bibliografia do seu curso, quantos livros você leu neste ano?","Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,No curso você teve oportunidade de aprender a trabalhar em equipe.,"No decorrer do estágio curricular obrigatório, você teve adequado acompanhamento de um ou mais professores da instituição em que estagiou?","No decorrer do estágio curricular obrigatório, você teve suficiente orientação e supervisão de professores do seu curso?",O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,O curso exigiu de você organização e dedicação frequente aos estudos.,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,O curso propiciou experiências de aprendizagem inovadoras.,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,Onde e com quem você mora atualmente?,Onde você pretende atuar daqui a cinco anos?,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,"Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",Qual a principal razão para você ter escolhido a Licenciatura?,Qual a principal razão para você ter escolhido a sua instituição de educação superior?,"Qual a renda total de sua família, incluindo seus rendimentos?",Qual a sua nacionalidade?,Qual alternativa a seguir melhor descreve sua situação de trabalho (exceto estágio ou bolsas)?,Qual alternativa a seguir melhor descreve sua situação financeira (incluindo bolsas)?,Qual é a sua cor ou raça?,Qual modalidade de ensino médio você concluiu?,Qual o principal motivo para você ter escolhido este curso?,Qual o seu estado civil?,Quantas horas de estágio curricular obrigatório você integralizou?,"Quantas horas por semana, aproximadamente, você dedicou aos estudos, excetuando as horas de aula?","Quantas pessoas da sua família moram com você? Considere seus pais, irmãos, cônjuge, filhos e outros parentes que moram na mesma casa com você.","Que tipo de bolsa de estudos ou financiamento do curso você recebeu para custear todas ou a maior parte das mensalidades? No caso de haver mais de uma opção, marcar apenas a bolsa de maior duração.",Quem lhe deu maior incentivo para cursar a graduação?,"Se você tem experiência no magistério, em qual etapa/modalidade atuou? Assinale a alternativa mais relevante para você.",Seu ingresso no curso de graduação se deu por meio de políticas de ação afirmativa ou inclusão social?,"Você já tem experiência profissional no magistério, qual a forma de contrato? Assinale a alternativa mais relevante para você.",Você pretende exercer o magistério após o término do curso?,Você teve oportunidade de aprendizado de idioma estrangeiro na Instituição?,"Você vivenciou, durante o curso de graduação, experiências pedagógicas que gostaria de proporcionar aos seus futuros alunos?",NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,CO_RS_I9,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
1,5,5,"Sim, em grande parte",2,5,4,2,4,Sim,Pais,Nenhum,Nenhum,5,5,5,4,4,6,6,5,4,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos finais,Matutino,Escola pública,Todo em escola pública,Rio grande do norte (RN)                            51,Um ou dois,4,4,1,1,4,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",5,6,5,6,6,5,4,5,6,5,5,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",4,3,4,3,4,2,4,5,Tive professores que me inspiraram,Qualidade/reputação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Amarela,Ensino médio tradicional,Outro motivo,Solteiro(a),De 101 a 200,De uma a três,Duas,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,"Sim, em grande parte do tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,24,F,2010,2014,1,0,1,555,555,555,555,36.4,45.6,25,76.5,58,70,55,95,75,100,33.3,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2,1,6,"Sim, em grande parte",2,4,4,4,6,Não,Colegas de curso ou amigos,Auxílio permanência,Bolsa de monitoria/tutoria,6,5,4,3,4,6,6,5,3,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos finais,Vespertino,Escola pública,Todo em escola pública,Ceará (CE)                                                          50,Mais de oito,5,5,1,3,4,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",5,6,6,5,6,4,4,6,6,6,4,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",3,5,3,5,4,4,6,2,Importância da profissão,Qualidade/reputação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados por programas governamentais,Parda,Ensino médio tradicional,Vocação,Solteiro(a),Até 100,De uma a três,Quatro,Bolsa oferecida pela própria instituição,Ninguém,Ensino Fundamental – anos finais,Não,"Sim, em escola pública, com contrato temporário (não concursado)","Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,23,M,2013,2014,1,0,1,555,555,555,555,66.3,78.8,75,84.5,95,75,100,74,70,75,62.1,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
3,4,6,"Sim, em grande parte",NA,5,5,NA,5,Não,Não tive dificuldade,Nenhum,Outro tipo de bolsa acadêmica,5,3,NA,5,4,5,6,5,5,Ensino Médio,Ensino médio,Não participei,Ensino Fundamental – anos finais,Vespertino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De três a cinco,6,6,NA,NA,5,6,"Sim, durante todo o tempo","Sim, durante todo o tempo",6,6,6,6,6,4,6,6,6,5,6,5,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",NA,5,NA,5,5,5,6,5,Acredito ser minha vocação,Qualidade/reputação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Branca,Ensino médio tradicional,Vocação,Solteiro(a),Até 100,De quatro a sete,Três,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,"Sim, como atuação profissional principal",Não,Apenas em algumas disciplinas/situações,2017,2564,1,10028,2402,13405,1,2503704,25,2,24,M,2010,2013,1,0,1,555,555,555,555,27.3,48.5,37.5,65,77,65,80,53,65,50,20.2,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
4,3,5,"Sim, em grande parte",NA,4,4,4,4,Sim,"Irmãos, primos ou tios",Nenhum,Bolsa de extensão,6,4,NA,4,3,4,4,5,4,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos finais,Vespertino,Escola pública,Todo em escola privada (particular),Paraíba (PB)                                                      52,Mais de oito,5,4,NA,NA,4,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",5,5,6,4,5,4,4,6,5,4,4,5,"Em casa ou apartamento, com pais e/ou parentes",Em outro campo de atuação profissional não vinculado à educação,3,4,4,4,5,3,4,3,Importância da profissão,Gratuidade,"De 1,5 a 3 salários mínimos (R$ 1405,51 a R$ 2.811,00).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Branca,Ensino médio tradicional,Outro motivo,Solteiro(a),De 101 a 200,De quatro a sete,Quatro,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,Apenas em algumas disciplinas/situações,2017,2564,1,10028,2402,13405,1,2503704,25,2,21,F,2013,2014,1,0,1,555,333,555,555,54.6,68.9,62.5,78.5,65,65,65,92,60,100,49.8,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
6,5,2,"Sim, em grande parte",2,5,6,4,3,Sim,Pais,Nenhum,Nenhum,5,2,2,3,2,4,1,4,3,Ensino Fundamental: 6º ao 9º ano (5ª a 8ª série),Ensino médio,Não participei,Ensino Fundamental – anos finais,Noturno,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De três a cinco,5,5,1,1,1,3,"Sim, durante todo o tempo","Sim, durante todo o tempo",4,5,3,3,4,6,6,5,6,4,5,3,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",2,2,2,2,3,4,5,3,É uma boa carreira,Gratuidade,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Parda,Ensino médio tradicional,Baixa concorrência para ingresso,Solteiro(a),Até 100,De quatro a sete,Cinco,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,"Sim, em grande parte do tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,24,M,2010,2013,4,0,1,555,555,555,555,34.8,48.9,37.5,66,61,45,65,71,75,70,30.1,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
7,2,1,Apenas em algumas disciplinas/situações,1,2,4,1,1,Não,Outro grupo,Nenhum,Nenhum,1,1,NA,1,1,NA,6,1,2,Ensino Médio,Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Médio,Noturno,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De três a cinco,1,2,1,1,2,4,"Sim, durante todo o tempo","Sim, durante todo o tempo",4,6,5,4,5,1,5,5,3,1,3,4,"Em casa ou apartamento, com pais e/ou parentes",Em outro campo de atuação profissional não vinculado à educação,1,NA,1,1,3,2,6,2,Outra razão,Proximidade da minha residência,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Trabalho 40 horas semanais ou mais,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Parda,Ensino médio tradicional,Outro motivo,Solteiro(a),Até 100,De uma a três,Quatro,"Nenhum, pois meu curso é gratuito",Ninguém,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,Ainda não decidi,Não,Apenas em algumas disciplinas/situações,2017,2564,1,10028,2402,13405,1,2503704,25,2,33,M,2005,2011,4,0,1,555,555,555,555,44.2,51.7,37.5,73,74,90,70,72,60,75,41.7,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
8,5,6,"Sim, completamente",NA,5,6,6,5,Não,Pais,Nenhum,Nenhum,6,6,6,6,2,6,6,6,6,Nenhuma,Nenhuma,Não participei,Ensino Fundamental – anos finais,Noturno,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De seis a oito,NA,6,NA,NA,6,6,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",6,6,6,5,6,6,6,6,6,6,6,6,"Em casa ou apartamento, com cônjuge e/ou filhos","Em escola pública, como professor",2,6,2,6,6,6,6,6,Acredito ser minha vocação,Qualidade/reputação,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Parda,Ensino médio tradicional,Vocação,Solteiro(a),De 201 a 300,De uma a três,Quatro,"Nenhum, pois meu curso é gratuito",Pais,Ensino Fundamental – anos finais,Não,"Sim, em escola pública, com contrato temporário (não concursado)","Sim, como atuação profissional principal",Não,"Sim, durante todo o tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,28,F,2009,2010,4,0,1,555,336,336,336,34.1,30,50,0,0,0,0,0,0,0,35.4,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
9,5,6,"Sim, em grande parte",6,5,5,6,5,Sim,Colegas de curso ou amigos,Nenhum,Bolsa de monitoria/tutoria,5,6,6,6,5,6,5,5,5,Ensino Superior - Graduação,Ensino fundamental: 6º ao 9º ano (5ª a 8ª série),Não participei,Ensino Fundamental – anos finais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Mais de oito,6,6,6,5,6,5,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",6,6,6,5,5,5,5,6,6,5,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola/instituição pública, na gestão educacional",5,6,5,5,6,6,5,5,Acredito ser minha vocação,Gratuidade,"De 3 a 4,5 salários mínimos (R$ 2811,01 a R$ 4.216,50).",Brasileira,Trabalho de 21 a 39 horas semanais,"Tenho renda, mas recebo ajuda da família ou de outras pessoas para financiar meus gastos",Branca,Ensino médio tradicional,Vocação,Solteiro(a),Até 100,De uma a três,Três,"Nenhum, pois meu curso é gratuito",Ninguém,Não tenho experiência no magistério,"Sim, por ter estudado em escola pública ou particular com bolsa de estudos",Não tenho experiência no magistério,"Sim, como atuação profissional principal","Sim, somente na modalidade presencial","Sim, durante todo o tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,21,M,2013,2014,1,0,1,555,333,555,555,38.9,59.4,50,73.5,75,75,75,72,80,70,32.1,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
10,3,6,"Sim, em grande parte",4,3,3,6,4,Sim,Não tive dificuldade,Auxílio alimentação,Bolsa de extensão,6,3,NA,3,3,5,5,4,4,Ensino Médio,Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos finais,Vespertino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,Um ou dois,6,5,2,3,3,6,Apenas em algumas disciplinas/situações,"Sim, em grande parte do tempo",6,5,5,5,5,3,4,6,6,5,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola pública, como professor",NA,6,NA,4,5,4,5,4,Outra razão,Gratuidade,"De 3 a 4,5 salários mínimos (R$ 2811,01 a R$ 4.216,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados pela minha família ou por outras pessoas,Parda,Ensino médio tradicional,Outro motivo,Solteiro(a),De 301 a 400,De uma a três,Sete ou mais,"Nenhum, pois meu curso é gratuito",Pais,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,"Sim, como atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,23,F,2013,2014,1,0,1,555,555,333,333,47.6,62.2,50,80.5,69,65,70,92,60,100,42.7,E,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
11,5,6,"Sim, em grande parte",NA,3,5,4,4,Não,Não recebi apoio para enfrentar dificuldades,Outro tipo de auxílio,Bolsa de monitoria/tutoria,6,4,6,5,5,5,5,6,5,Ensino Fundamental: 1º ao 5º ano (1ª a 4ª série),Ensino fundamental: 1º ao 5º ano (1ª a 4ª série),Não participei,Ensino Fundamental – anos finais,Matutino,Escola pública,Todo em escola pública,Paraíba (PB)                                                      52,De três a cinco,5,2,2,5,4,6,"Sim, durante todo o tempo","Sim, em grande parte do tempo",6,4,6,5,5,4,4,5,5,5,6,4,"Em casa ou apartamento, com pais e/ou parentes",Em outro campo de atuação profissional não vinculado à educação,5,4,5,3,5,4,6,NA,Importância da profissão,Proximidade da minha residência,"Até 1,5 salário mínimo (até R$ 1405,50).",Brasileira,Não estou trabalhando,Não tenho renda e meus gastos são financiados por programas governamentais,Parda,Ensino médio tradicional,Outro motivo,Solteiro(a),De 201 a 300,De oito a doze,Três,"Nenhum, pois meu curso é gratuito",Ninguém,Não tenho experiência no magistério,Não,Não tenho experiência no magistério,"Sim, mas esta não será a minha atuação profissional principal",Não,"Sim, em grande parte do tempo",2017,2564,1,10028,2402,13405,1,2503704,25,2,20,M,2013,2014,1,0,1,555,555,555,555,41.4,45.1,37.5,56.5,67,75,65,46,50,45,40.2,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
